referencia,Alto Uruguai Catarinense,Alto Vale do Itajaí,Alto Vale do Rio do Peixe,Carbonífera,Extremo Oeste,Extremo Sul Catarinense,Foz do Rio Itajaí,Grande Florianópolis,Laguna,Meio Oeste,Médio Vale do Itajaí,Nordeste,Oeste,Planalto Norte,Serra Catarinense,Xanxerê
201305,,,,0.0,,,,,,,,,,,,
201307,,,,0.0,,,,,,,,,,,,
201308,,,,0.0,,,,0.0,,,0.0,0.0042685243284544105,,,,
201309,,0.02833834567822517,,0.021866739231845747,,,0.0,,,,0.0,,,,,
201310,,0.0,,0.019437101539418442,,,0.0032455730383756554,,,,0.0,0.0042685243284544105,,0.016349575728509844,,
201311,,,,0.007288913077281915,,,0.0016227865191878277,,0.0,,,0.007469917574795218,,0.016349575728509844,,
201312,,,,0.007288913077281915,,,0.004868359557563483,,,,,0.0010671310821136026,,,,0.20464649875421442
201401,,0.0,0.0,0.004804239260723663,,,0.0,0.0,,,0.0,0.004188872051950392,,0.0,,0.213696957362369
201402,,,,0.01681483741253282,,,0.0,,,,0.0,0.0031416540389627937,,0.0,,0.06105627353210542
201403,,,,0.0,,,0.00473829601398745,0.0,,,0.0,0.004188872051950392,,0.02708104272846922,,
201404,,,,0.021619076673256483,,,0.00473829601398745,0.0017990432687896576,,,0.0,0.0052360900649379895,0.0,0.010832417091387686,,
201405,,,,0.0,,,0.006317728018649933,0.008995216343948289,,,0.0,0.0031416540389627937,,0.0,0.0,
201406,,0.00701569762343243,0.0,0.0,,,0.006317728018649933,0.012593302881527603,,,0.0,0.0062833080779255875,,0.0,,0.0
201407,,0.0,0.0,0.06725934965013128,,,0.08844819226109907,0.020688997591081063,0.0,0.0,0.00819957772174733,0.016755488207801567,,0.01895672990992845,0.0,0.005088022794342119
201408,,0.0,0.006979365505881859,0.03122755519470381,,,0.0379063681118996,0.025186605763055207,,0.005335552923349447,0.013665962869578883,0.008377744103900783,0.0,0.021664834182775372,0.0034447360987674733,0.0
201409,,0.0,0.006979365505881859,0.055248751498322125,,,0.04896239214453698,0.027885170666239693,,0.005335552923349447,0.009566174008705219,0.007330526090913185,,0.01354052136423461,0.027557888790139786,
201410,,0.0,0.0,0.026423315933980146,,,0.05212125615386195,0.021588519225475892,0.0,0.0,0.0,0.008377744103900783,,0.01354052136423461,0.0,
201411,,,0.0,0.021619076673256483,,,0.0379063681118996,0.0026985649031844865,,0.0,0.0,0.004188872051950392,0.0,0.005416208545693843,0.0034447360987674733,0.0
201412,0.0,,0.0,0.055248751498322125,,,0.00473829601398745,0.00809569470955346,,,0.0013665962869578883,0.001047218012987598,0.04628718886330236,0.021664834182775372,0.0068894721975349465,0.005088022794342119
201501,0.15435563538392458,0.0,0.0,0.06651336918720663,,0.0,0.012309623971761722,0.009717477590171567,0.0,0.0,0.0013424116156192276,0.006169247125644943,0.011436871329479108,0.013458044546127448,0.010339942854582491,0.0
201502,0.16137180062864842,0.0,0.0,0.052260504361376636,,0.0,0.02308054494705323,0.008834070536519606,0.0,0.005303492349712285,0.0053696464624769106,0.014394909959838201,0.022873742658958217,0.01614965345535294,0.0034466476181941636,0.0
201503,0.1122586439155815,0.0,0.013866980984902326,0.042758594477489975,0.008669568082118148,0.005139327159288306,0.024619247943523444,0.019434955180343133,0.005599041444104769,0.031820954098273714,0.016108939387430733,0.024676988502579773,0.022873742658958217,0.013458044546127448,0.010339942854582491,0.0
201504,0.07717781769196229,0.0,0.017333726231127906,,0.017339136164236296,0.0,0.03385146592234473,0.009717477590171567,0.005599041444104769,0.04242793879769828,0.0053696464624769106,0.018507741376934828,0.022873742658958217,0.03229930691070588,0.0,0.015181571596291648
201505,0.10524247867085766,0.010423144940779163,0.06586815967828605,0.0023754774709716653,0.03034348828741352,0.030835962955729837,0.05693201086939796,0.0291524327705147,0.022396165776419077,0.053034923497122854,0.048326818162292194,0.023648780648305615,0.014296089161848885,0.04306574254760784,0.044806419036524124,0.005060523865430549
201506,0.0631454872025146,0.04864134305696943,0.031200707216030233,0.14015317078732825,0.06935654465694518,0.03597529011501814,0.0692416348411597,0.04417035268259803,0.12317891177030492,0.05833841584683514,0.030875467159242234,0.02981802777395056,0.04288826748554666,0.09689792073211763,0.1792256761460965,0.12145257277033318
201507,0.04911315671306691,0.0590644879977486,0.031200707216030233,0.07839075654206495,0.12137395314965407,0.05653259875217136,0.09847699177409378,0.037103096253382345,0.19036740909956215,0.04242793879769828,0.05235405300914988,0.03290265133677303,0.0371698318208071,0.09958952964134311,0.2826251046919214,0.15687623982834703
201508,0.09121014818140998,0.055590106350822205,0.020800471477353488,0.07839075654206495,0.05635219253376796,0.03597529011501814,0.10617050675644485,0.024735397502254897,0.12037939104825254,0.14849778579194398,0.04564199493105374,0.05655143198507864,0.03145139615606755,0.15073009891662742,0.2067988570916498,0.21760252621351361
201509,0.13330713964975305,0.055590106350822205,0.08320188590941395,0.06413789171623496,0.07369132869800427,0.10278654318576612,0.14156067567525982,0.05565464438007352,0.09518370454978108,0.07955238524568428,0.032217878774861465,0.05860784769362696,0.045747485317916434,0.12919722764282351,0.23092539041900895,0.2479656694060969
201510,0.10524247867085766,0.0590644879977486,0.04853443344715814,0.08076623401303662,0.16038700951918575,0.13876183330078426,0.1200188337246768,0.036219689199730384,0.08958466310567631,0.06364190819654743,0.02819064392800378,0.021592364939757303,0.15725698078033773,0.12919722764282351,0.21024550470984396,0.31375247965669406
201511,0.09822631342613382,0.1146545943485708,0.07626839541696279,0.08076623401303662,0.13437830527283132,0.14390116046007256,0.1323284576964385,0.051237609111813714,0.08678514238362392,0.13258730874280714,0.059066111087246014,0.07403096550773931,0.03145139615606755,0.14534688109817645,0.16199243805512567,0.2884498603295413
201512,0.09822631342613382,0.09728268611393887,0.02426721672357907,0.07601527907109329,0.20806963397083555,0.06681125307074798,0.06308682285527882,0.03445287509242646,0.07558705949541439,0.13258730874280714,0.03356029039048069,0.03907189846241797,0.06576201014450488,0.10766435636901958,0.21024550470984396,0.2530261932715275
201601,0.11890273756067538,0.0860443024904663,0.07577427532238509,0.09163469242463046,0.3155187690445832,0.06609586951658498,0.08851721659862843,0.061625792564110354,0.052719493448909256,0.15288746428232516,0.06728090172239108,0.08686105362458046,0.13849945730824892,0.1551768882753159,0.468999479272637,0.30200835556450395
201602,0.12589701624071511,0.17553037708055122,0.08610713104816488,0.13862684238597942,0.31984094396300217,0.08134876248195075,0.07201400672430787,0.1076281447598547,0.08601601562716774,0.15815944580930189,0.11345406957109086,0.16564200923757205,0.19220332850940666,0.2354407960039276,0.44485980019242777,0.19630543111692758
201603,0.29375970456166856,0.2753417679694921,0.19287997354788933,0.3876852371811289,0.24636397034988006,0.11693884606780419,0.0855166329851156,0.10676017585050103,0.1664826108912924,0.22142322413302265,0.1912888382303276,0.1706920704948151,0.18937680897250364,0.2675463590953723,0.38968339086623516,0.24664015704434492
201604,0.30774826192174803,0.19618100967826313,0.1481042654028436,0.33834347972171247,0.2939078944524885,0.11693884606780419,0.1065207182797054,0.0972125178476107,0.14428492943912008,0.23723916871395284,0.21767350557244175,0.11918144567093598,0.2996110709117222,0.19798430573057546,0.4586539025239759,0.28187446519353704
