referencia,Alto Uruguai Catarinense,Alto Vale do Itajaí,Alto Vale do Rio do Peixe,Carbonífera,Extremo Oeste,Extremo Sul Catarinense,Foz do Rio Itajaí,Grande Florianópolis,Laguna,Meio Oeste,Médio Vale do Itajaí,Nordeste,Oeste,Planalto Norte,Serra Catarinense,Xanxerê
201305,,,,0.009718550769709221,,,,,,,,,,,,
201307,,,,0.0024296376924273053,,,,,,,,,,,,
201308,,,,0.0024296376924273053,,,,0.0,,,0.0,0.0,,,,
201309,,0.03188063888800331,,0.007288913077281915,,,0.0,,,,0.0,,,,,
201310,,0.0,,0.036444565386409576,,,0.04868359557563483,,,,0.0,0.005335655410568013,,0.14169632298041865,,
201311,,,,0.02915565230912766,,,0.11034948330477229,,0.39060383932211706,,,0.0,,0.16894561586126838,,
201312,,,,0.031585290001554966,,,0.05679752817157397,,,,,0.0,,,,0.0
201401,,0.0,0.0,0.03603179445542747,,,0.03632693610723711,0.0,,,0.00819957772174733,0.002094436025975196,,0.005416208545693843,,0.0
201402,,,,0.07206358891085494,,,0.041065232121224565,,,,0.1667247470088624,0.07016360687016905,,0.0,,0.0
201403,,,,0.08647630669302593,,,0.0189531840559498,0.004497608171974144,,,0.14895899527840983,0.07958856898705743,,0.005416208545693843,,
201404,,,,0.1753547330164137,,,0.3016715128905343,0.05756938460126904,,,0.05739704405223131,0.05445533667535509,0.037608340951433165,0.01624862563708153,,
201405,,,,0.0696614692804931,,,0.03632693610723711,0.08185646872992942,,,0.00819957772174733,0.02513323231170235,,0.0379134598198569,0.0068894721975349465,
201406,,0.00701569762343243,0.0034896827529409297,0.15133353671279537,,,0.15478433645692335,0.08905264180508805,,,0.05739704405223131,0.0481720285974295,,0.02708104272846922,,0.07632034191513179
201407,,0.0,0.01046904825882279,0.23780984340582131,,,0.4580352813521201,0.21498567062036408,0.0,0.010671105846698893,0.11479408810446262,0.11624119944162337,,0.07311881536686689,0.03444736098767474,0.18316882059631628
201408,,0.003507848811716215,0.0348968275294093,0.1153017422573679,,,0.43118493727285795,0.16911006726622782,,0.021342211693397787,0.20772263561759902,0.11833563546759855,0.0,0.03249725127416306,0.027557888790139786,0.09158441029815814
