referencia,Alto Uruguai Catarinense,Alto Vale do Itajaí,Alto Vale do Rio do Peixe,Carbonífera,Extremo Oeste,Extremo Sul Catarinense,Foz do Rio Itajaí,Grande Florianópolis,Laguna,Meio Oeste,Médio Vale do Itajaí,Nordeste,Oeste,Planalto Norte,Serra Catarinense,Xanxerê
201305,,,,0.019437101539418442,,,,,,,,,,,,
201307,,,,0.0024296376924273053,,,,,,,,,,,,
201308,,,,0.007288913077281915,,,,0.0,,,0.0,0.0042685243284544105,,,,
201309,,0.007084586419556293,,0.012148188462136526,,,0.0032455730383756554,,,,0.0,,,,,
201310,,0.0,,0.06317058000310993,,,0.15416471932284362,,,,0.0,0.014939835149590436,,0.05722351504978446,,
201311,,,,0.05831130461825532,,,0.5777120008308666,,0.0,,,0.0032013932463408074,,0.038149010033189636,,
201312,,,,0.06317058000310993,,,0.3456535285870073,,,,,0.0,,,,0.030696974813132164
201401,,0.0,0.01744841376470465,0.07686782817157861,,,0.6049224577857311,0.0017990432687896576,,,0.00819957772174733,0.035605412441578325,,0.005416208545693843,,0.0
201402,,,,0.17295261338605186,,,0.5306891535665944,,,,0.04099788860873665,0.18535758829880483,,0.008124312818540765,,0.0
201403,,,,0.1921695704289465,,,0.5291097215619319,0.019789475956686235,,,0.06969641063485231,0.2398129249741599,,0.14623763073373378,,
201404,,,,0.384339140857893,,,0.6065018897903935,0.25366510089934174,,,0.020498944304368324,0.2366712709351971,0.0,0.3005995742860083,,
201405,,,,0.15373565634315722,,,0.19584956857814792,0.2644593605120797,,,0.0013665962869578883,0.27122946536378784,,0.12186469227811147,0.0068894721975349465,
201406,,0.03507848811716215,0.0,0.3675243034453602,,,0.11371910433569879,0.6233684926356163,,,0.08882875865226274,0.35919577845474604,,0.25456180164761066,,0.09667243309250026
201407,,0.07717267385775674,0.055834924047054875,0.7350486068907204,,,3.188873217413554,1.0416460526292117,0.022599572303094166,0.26677764616747235,0.5179399927570397,0.46915366981844386,,1.1861496715069517,0.15156838834576883,0.12720056985855296
201408,,0.09120406910462159,0.11166984809410975,0.2954607145345053,,,2.8177066963178703,0.9049187642011978,,0.1814087993938812,0.9825827303227217,0.4513509635976547,0.0,1.2159388185082678,0.28246836009893284,0.04579220514907907
201409,,0.09120406910462159,0.1046904825882279,0.24741832192726865,,,3.346816417879802,0.6089761464852991,,0.010671105846698893,0.7283958209485545,0.35395968838980807,,1.1644848373241763,0.7406182612350067,
201410,,0.017539244058581076,0.1849531859058693,0.11770386188772974,,,2.970911600770131,0.7771866921171321,0.0,0.06402663508019336,0.0,0.27541833741573823,,0.5876586272077821,0.21701837422235082,
201411,,,0.0,0.14172505819134806,,,1.8416177174364554,0.3589091321235367,,0.021342211693397787,0.0,0.26285172125988704,0.028929493039563974,0.8043069690355358,0.2583552074075605,0.10176045588684238
201412,0.0,,0.1046904825882279,0.2065822882111175,,,0.8844819226109906,0.3211292234789539,,,0.2118224244784727,0.20839638458453197,0.014464746519781987,0.6391126083918736,0.22390784641988576,0.040704182354736954
201501,10.811910642119443,0.003474381646926388,0.0554679239396093,0.11877387354858326,,0.0,0.6677971004680734,0.3339278662804411,0.0,0.3606374797804354,0.6376455174191331,0.5922477240619145,0.00857765349710933,0.4441154700222058,0.3756845903831638,0.020242095461722197
201502,8.461495285136957,0.003474381646926388,0.010400235738676744,0.0,,0.005139327159288306,0.9401475308433015,0.3295108310121813,0.09798322527183347,0.6682400360637479,0.6926843936595215,0.6847864309465886,0.005718435664739554,1.7468541820873429,0.506657199874542,0.09108942957774989
201503,7.0301975752132915,0.16677031905246661,0.13866980984902325,0.0,0.3554522913668441,0.48309675297310073,1.6310251762584282,0.4885241006695342,0.15677316043493353,0.7743098830579936,0.9208943683147902,1.4240678781697078,0.0629027923121351,2.6593096023147837,0.9857412188035307,0.607262863851666
201504,4.595588235294118,0.11118021270164441,0.7557504636771767,,0.4031349158184939,0.4265641542209294,1.350981230900849,0.514142905225441,0.18476836765545737,1.4266394420726047,0.5705249366381717,1.2698367000285842,0.5375329524855181,3.033443240697127,1.2166666092225398,0.20748147848265253
201505,7.0301975752132915,0.9485061896109039,3.9728900521745163,0.1567815130841299,1.161722123003832,0.925078888671895,2.815826483540494,0.7190933416726959,0.5627036651325293,1.988809631142107,1.2712637999914085,1.8322663963165482,1.0493329444797082,3.391427225624117,2.6332387803003408,0.8805311525849155
201506,6.623259991019309,3.126943482233749,3.601948310828379,10.228805990003991,2.7395835139493347,2.348672511794756,5.340838100748117,1.9002085724053672,6.73844637798009,2.7790299912492373,2.4794342540487135,2.229154628066373,1.0579105979768175,7.951012717852096,11.94608064466097,3.7346666126877452
201507,3.4870341266277505,4.770326001229931,0.852819330571493,9.817848387525892,3.3637924158618415,3.1504075486437317,4.056021098695488,2.5194769170153917,5.856597350533589,3.468483996711835,2.5935392413763476,2.297016346448467,1.0493329444797082,7.735684005114058,16.7713873101328,4.463382049309744
201508,8.426414458913337,4.315182005482574,1.092024752561058,8.482830048839816,4.009675237979644,3.643782955935409,5.510095430359841,1.4381866833453918,6.984804201520699,4.26931134151839,3.0110292538339274,2.550983686454184,1.4524826588438469,8.777336652984323,7.672237598100208,4.853042386947897
201509,8.41238212842389,4.28043818901331,3.570747603612349,7.848577564090382,2.85662268305793,6.665707325596933,5.816297326657414,2.5592302344297297,6.17574271284756,4.698894221845085,3.3654259203574037,3.3324216557025435,1.3381139455490556,8.49202610860642,13.834843539431372,3.997813853690134
201510,4.9393803322855865,4.3012844788948685,3.0576693071709626,7.622907204348073,5.028349487628526,6.593756745366896,5.687046274953915,1.3489625709265438,5.3918769106728925,3.2828617644719045,2.5666910090639634,2.398808924021609,25.998867749738384,8.201332346410068,12.907695330137143,4.0585401400753005
201511,6.714470139200719,7.0356228350259356,5.685462203809953,10.35708177343646,8.158063565273178,8.027629022808334,6.72413209457484,3.970031299111911,5.2630989574584826,4.4708440508074565,3.9614566776923406,4.634132799213626,1.8813653336993132,8.723504474799812,10.601888073565247,4.7720740051010075
201512,4.876234845083071,7.674909058060391,2.4960565772824186,10.238307899887877,7.347458949595131,6.064406047960201,3.2189666686156904,3.362247246199362,4.319660474126829,3.5798573360557926,2.5331307186734824,3.5915300349796313,9.970092581473413,6.766704797792881,9.099149712032592,3.926966519574106
201601,9.484241890133871,8.762751765629087,6.247933428854844,13.409209991470924,7.0710781665333995,5.058876166846312,5.783624915045976,7.149459906346155,3.906791935582328,6.7375923914762605,3.8139036643026007,4.551115205027437,10.31396979015919,8.248454250910326,12.259508447163416,7.066995520209393
201602,10.946046134262174,16.0352162121233,9.440785848120797,17.17563081087304,11.358675685604997,7.967094425576051,4.2113191015652545,7.951463178588943,7.483393359563593,6.758680317584168,7.63440349544073,7.053925564117093,25.478247105643995,17.484154566882577,13.635470154735344,7.313635677253738
201603,12.219004854029405,23.032338890648017,9.382232999008046,16.832588116155197,14.75158299656387,9.86862174859165,4.860945453890782,5.818863568306983,11.764771169651329,7.929060216573002,11.286041455589329,9.226461916983054,16.50122105643994,17.24336284369674,12.018111656361324,14.803442895253436
201604,11.34472001902444,17.522061759158554,13.146836768433815,20.779928712908507,17.625829317312473,10.361798621138476,7.372433938401018,8.658857839712182,10.294174773444913,12.389156588395315,10.119839159067883,8.988099025641182,14.895757959479017,17.26209108883342,12.625052158949442,12.467911612221272
201605,16.632394701134473,19.89000096369619,13.360382453433264,18.857949779489335,19.22071186220906,12.634479672977974,8.394132658802137,9.436557982493067,11.073868334452465,9.906053289189275,10.44041286727457,8.26998031486122,19.050741678726485,15.210010514571913,12.676780042692748,17.818492978305734
