referencia,Alto Uruguai Catarinense,Alto Vale do Itajaí,Alto Vale do Rio do Peixe,Carbonífera,Extremo Oeste,Extremo Sul Catarinense,Foz do Rio Itajaí,Grande Florianópolis,Laguna,Meio Oeste,Médio Vale do Itajaí,Nordeste,Oeste,Planalto Norte,Serra Catarinense,Xanxerê
201305,,,,0.0,,,,,,,,,,,,
201307,,,,0.0,,,,,,,,,,,,
201308,,,,0.0,,,,0.0,,,0.0,0.0,,,,
201309,,0.0,,0.0,,,0.0,,,,0.0,,,,,
201310,,0.0,,0.0,,,0.0,,,,0.0,0.0,,0.002724929288084974,,
201311,,,,0.0024296376924273053,,,0.0,,0.0,,,0.0,,0.0,,
201312,,,,0.0,,,0.0,,,,,0.0,,,,0.0
201401,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,,0.0
201402,,,,0.004804239260723663,,,0.0,,,,0.0,0.0,,0.0,,0.0
201403,,,,0.0,,,0.0,0.0,,,0.0,0.0,,0.005416208545693843,,
201404,,,,0.0,,,0.0,0.0017990432687896576,,,0.0,0.0,0.0,0.0,,
201405,,,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,
201406,,0.0,0.0,0.0,,,0.0015794320046624833,0.0008995216343948288,,,0.0068329814347894416,0.002094436025975196,,0.008124312818540765,,0.0
201407,,0.0,0.0,0.0,,,0.006317728018649933,0.01619138941910692,0.0,0.0,0.010932770295663106,0.004188872051950392,,0.005416208545693843,0.013778944395069893,0.0
201408,,0.0,0.0,0.0,,,0.0,0.01439234615031726,,0.0,0.01776575173045255,0.004188872051950392,0.0,0.005416208545693843,0.0,0.0
201409,,0.0,0.0,0.007206358891085494,,,0.007897160023312417,0.003598086537579315,,0.0,0.013665962869578883,0.0,,0.0,0.0034447360987674733,
201410,,0.0,0.0,0.0,,,0.0094765920279749,0.005397129806368973,0.0,0.0,0.0,0.0,,0.005416208545693843,0.0,
201411,,,0.0,0.0,,,0.006317728018649933,0.003598086537579315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201412,0.0,,0.0,0.0,,,0.0015794320046624833,0.0008995216343948288,,,0.0,0.0,0.0028929493039563975,0.0,0.0,0.0
201501,0.021048495734171533,0.0,0.0,0.0,,0.0,0.0,0.0017668141073039212,0.0,0.005303492349712285,0.0053696464624769106,0.0,0.0,0.01076643563690196,0.0,0.0
201502,0.014032330489447688,0.0,0.0,0.0,,0.0,0.004616108989410646,0.0008834070536519606,0.0,0.005303492349712285,0.008054469693715366,0.0020564157085483144,0.0,0.0,0.0,0.0
201503,0.0,0.0,0.0,0.0,0.0,0.0,0.009232217978821292,0.0026502211609558818,0.0,0.0,0.006712058078096138,0.0020564157085483144,0.002859217832369777,0.0,0.0034466476181941636,0.0
201504,0.0,0.0,0.0,,0.0,0.0,0.013848326968231937,0.0026502211609558818,0.0,0.0,0.004027234846857683,0.0010282078542741572,0.00857765349710933,0.0,0.0,0.0
201505,0.0,0.0,0.0,0.0023754774709716653,0.004334784041059074,0.010278654318576611,0.02923535693293409,0.009717477590171567,0.0,0.0,0.041614760084196054,0.006169247125644943,0.0,0.01614965345535294,0.02757318094555331,0.0
201506,0.0,0.006948763293852776,0.0,0.052260504361376636,0.0,0.0,0.038467574911755384,0.025618804555906857,0.11198082888209539,0.01060698469942457,0.037587525237338375,0.018507741376934828,0.002859217832369777,0.026916089092254895,0.06203965712749494,0.0
201507,0.0,0.0,0.0,0.08551718895497995,0.0,0.0,0.027696653936463873,0.037103096253382345,0.10078274599388584,0.01060698469942457,0.013424116156192276,0.013366702105564043,0.005718435664739554,0.01614965345535294,0.05169971427291245,0.0
201508,0.007016165244723844,0.0,0.0,0.06651336918720663,0.008669568082118148,0.005139327159288306,0.012309623971761722,0.007067256429215685,0.05878993516310008,0.015910477049136857,0.044299583315434515,0.008225662834193258,0.002859217832369777,0.03229930691070588,0.010339942854582491,0.005060523865430549
201509,0.014032330489447688,0.0,0.0034667452462255814,0.04988502689040497,0.013004352123177222,0.0,0.030774059929404306,0.04328694562894607,0.013997603610261923,0.031820954098273714,0.041614760084196054,0.015423117814112357,0.002859217832369777,0.026916089092254895,0.013786590472776654,0.0
201510,0.007016165244723844,0.0,0.0,0.04038311700651831,0.0,0.005139327159288306,0.038467574911755384,0.0053004423219117636,0.008398562166157154,0.01060698469942457,0.037587525237338375,0.03495906704532135,0.08577653497109332,0.01076643563690196,0.006893295236388327,0.0
201511,0.007016165244723844,0.006948763293852776,0.03466745246225581,0.038007639535546645,0.013004352123177222,0.0,0.030774059929404306,0.05742145848737744,0.011198082888209539,0.031820954098273714,0.037587525237338375,0.0503821848594337,0.005718435664739554,0.00807482672767647,0.0,0.0
201512,0.007016165244723844,0.013897526587705551,0.0,0.028505729651659983,0.017339136164236296,0.0,0.021541841950583014,0.07067256429215685,0.0027995207220523847,0.0,0.0026848232312384553,0.10179257757314156,0.011436871329479108,0.013458044546127448,0.010339942854582491,0.0
201601,0.03497139340019864,0.02065063259771191,0.03444285241926595,0.07048822494202343,0.0,0.0,0.04200817058917959,0.14147893222464772,0.00554942036304308,0.01054396305395346,0.04353470111448835,0.03131037979490691,0.008479558610709119,0.026754635909537226,0.013794102331548147,0.010066945185483466
201602,0.013988557360079456,0.0034417720996186515,0.030998567177339356,0.1127811599072375,0.02593304951051369,0.010168595310243844,0.07801517395133353,0.13019533640305003,0.02219768145217232,0.01054396305395346,0.048811634582911184,0.09191111488182352,0.028265195369030393,0.04013195386430584,0.006897051165774074,0.010066945185483466
201603,0.03497139340019864,0.10325316298855955,0.02755428193541276,0.09398429992269791,0.04322174918418948,0.005084297655121922,0.046509046009448836,0.11370392712533037,0.0277471018152154,0.01054396305395346,0.10949636946977373,0.1212014701738332,0.011306078147612158,0.03210556309144467,0.017242627914435184,0.03523430814919213
201604,0.027977114720158913,0.027534176796949212,0.017221426209632976,0.14567566488018177,0.030255224428932637,0.010168595310243844,0.06601283949728222,0.1076281447598547,0.0416206527228231,0.01054396305395346,0.06464243498817968,0.05959072283546799,0.022612156295224315,0.02140370872762978,0.013794102331548147,0.0
201605,0.006994278680039728,0.027534176796949212,0.02066571145155957,0.18561899234732837,0.04754392410260843,0.005084297655121922,0.05551079684998732,0.1258554918562817,0.0138735509076077,0.031631889161860376,0.10949636946977373,0.026260318537663863,0.031091714905933432,0.013377317954768613,0.0,0.010066945185483466
201606,0.0,0.08948607459008494,0.017221426209632976,0.24905839479514946,0.06051044885786527,0.005084297655121922,0.09001750840538485,0.13713908767787938,0.047170073085866175,0.015815944580930188,0.06464243498817968,0.039390477806495794,0.028265195369030393,0.026754635909537226,0.020691153497322222,0.08053556148386773
201607,0.013988557360079456,0.017208860498093257,0.02755428193541276,0.1527244873743841,0.02161087459209474,0.015252892965365765,0.0630122558837694,0.14581877677141605,0.06936775453803849,0.04217585221581384,0.1226887031408308,0.07676093111009437,0.016959117221418237,0.08829029850147284,0.010345576748661111,0.07046861629838426
201608,0.03497139340019864,0.030975948896567865,0.05510856387082552,0.18796859984539582,0.1166987227973116,0.0,0.05551079684998732,0.16057424823042837,0.07769188508260312,0.026359907634883648,0.046173167848699764,0.04242051456084162,0.11871382054992766,0.06956205336479679,0.017242627914435184,0.025167362963708664
